5.28472	-8.22224	-5.88166	29.5243
5.31221	-7.60576	-5.48888	28.6247
5.34193	-7.03176	-5.30596	27.5661
5.37466	-6.55204	-5.35784	26.3899
5.41242	-6.2253	-5.69125	25.1207
5.44917	-6.14667	-6.24885	24.0613
5.48889	-6.31796	-7.0703	23.2003
5.5286	-6.73673	-8.08166	22.728
5.56832	-7.37461	-9.22247	22.744
5.60246	-8.06245	-10.2204	23.2168
5.63659	-8.82678	-11.1093	24.1439
5.66663	-9.50163	-11.6726	25.3091
5.69667	-10.1051	-11.9061	26.7115
5.72314	-10.5134	-11.7639	28.021
5.74961	-10.7513	-11.2745	29.2532
5.77608	-10.7814	-10.4773	30.2621
5.80255	-10.5911	-9.46865	30.9299
5.82902	-10.198	-8.37931	31.1951
5.85549	-9.64685	-7.34057	31.0611
5.88195	-8.99924	-6.45452	30.5842
5.90842	-8.32114	-5.77983	29.849
5.93489	-7.67162	-5.33416	28.9454
5.96367	-7.05085	-5.09629	27.8646
5.99519	-6.51637	-5.09276	26.6561
6.03098	-6.12389	-5.35747	25.3487
6.06866	-5.96578	-5.88911	24.1357
6.10878	-6.0764	-6.69652	23.1206
6.14891	-6.4563	-7.71973	22.4878
6.18903	-7.08029	-8.91116	22.3455
6.22483	-7.81064	-10.0371	22.722
6.26062	-8.65242	-11.0898	23.6308
6.29007	-9.36974	-11.7661	24.7718
6.32092	-10.0676	-12.1434	26.2722
6.34615	-10.5329	-12.1103	27.6214
6.37252	-10.8567	-11.7039	29.0016
6.39889	-10.9667	-10.9379	30.1898
6.42526	-10.8385	-9.90024	31.0409
6.44829	-10.5373	-8.87897	31.4364
6.47131	-10.0862	-7.85634	31.4917
6.49434	-9.52552	-6.9209	31.2326
6.51737	-8.90293	-6.13523	30.713
6.54211	-8.2194	-5.49493	29.94
6.56849	-7.52923	-5.05188	28.9585
6.59706	-6.87956	-4.82998	27.8075
6.62843	-6.32481	-4.84914	26.5306
6.66426	-5.92094	-5.14364	25.1501
6.69862	-5.76777	-5.64923	23.9772
6.73752	-5.86047	-6.44773	22.9067
6.77642	-6.21832	-7.46218	22.1963
6.81532	-6.8204	-8.65938	21.9483
6.85423	-7.63552	-9.96318	22.2747
6.88615	-8.42366	-11.005	23.0386
6.91962	-9.30047	-11.9089	24.3354
6.946	-9.96502	-12.3534	25.6695
6.97399	-10.5687	-12.4458	27.2722
7.00197	-10.9891	-12.0729	28.8921
7.02996	-11.1559	-11.2398	30.3113
7.05324	-11.0721	-10.2692	31.1918
7.07651	-10.7867	-9.15539	31.7143
7.09979	-10.3245	-8.01717	31.8521
7.12307	-9.72938	-6.96248	31.6286
7.14635	-9.05519	-6.06945	31.1032
7.16962	-8.35707	-5.37967	30.3523
7.19511	-7.62247	-4.86787	29.3616
7.22263	-6.9184	-4.58053	28.1895
7.25273	-6.29906	-4.53448	26.8801
7.28655	-5.8195	-4.75131	25.4641
7.32523	-5.55933	-5.27608	24.0076
7.35944	-5.57575	-5.94833	22.9308
7.39365	-5.80982	-6.79951	22.1137
7.42786	-6.24866	-7.81798	21.6234
7.46429	-6.92489	-9.05621	21.5497
7.50429	-7.88171	-10.5031	22.1212
7.53353	-8.68137	-11.5005	23.0305
7.56592	-9.59632	-12.3713	24.5245
7.59093	-10.2591	-12.7429	25.9689
7.6177	-10.8506	-12.7345	27.6699
7.64448	-11.2425	-12.2437	29.3458
7.67125	-11.3692	-11.293	30.7775
7.69345	-11.2483	-10.2397	31.6396
7.71566	-10.9268	-9.05973	32.1309
7.73786	-10.4315	-7.87154	32.2334
7.76007	-9.80673	-6.77948	31.9768
7.78227	-9.1055	-5.85706	31.4235
7.80555	-8.34651	-5.11272	30.6083
7.83044	-7.56757	-4.57574	29.566
7.8574	-6.81759	-4.26984	28.3369
7.88685	-6.15417	-4.2097	26.9692
7.91985	-5.63156	-4.41042	25.4927
7.95851	-5.32082	-4.92637	23.9254
7.9909	-5.29938	-5.55455	22.8045
8.02471	-5.49441	-6.38699	21.8761
8.05851	-5.89915	-7.39603	21.2562
8.09232	-6.5026	-8.56891	21.0221
8.13029	-7.39764	-10.0259	21.3328
8.16376	-8.3411	-11.3183	22.2067
8.19723	-9.36163	-12.4269	23.69
8.22252	-10.1176	-12.9865	25.1821
8.24984	-10.8364	-13.1704	27.0408
8.27331	-11.3023	-12.8956	28.6963
8.29679	-11.5672	-12.2009	30.2335
8.32113	-11.5859	-11.0949	31.5235
8.34254	-11.3744	-9.90094	32.2876
8.36395	-10.9634	-8.62454	32.6513
8.38535	-10.3875	-7.38567	32.6175
8.40676	-9.69603	-6.28146	32.2332
8.42817	-8.94389	-5.37338	31.5715
8.45121	-8.12671	-4.64332	30.6411
8.47599	-7.29924	-4.13705	29.4885
8.50293	-6.51486	-3.87394	28.1584
8.53239	-5.83397	-3.86213	26.7015
8.56581	-5.3059	-4.1157	25.128
8.59459	-5.05708	-4.51194	23.8872
8.62639	-4.99102	-5.11261	22.6781
8.65819	-5.12987	-5.87555	21.6784
8.68999	-5.46217	-6.80277	20.9365
8.72331	-6.00964	-7.95161	20.5031
8.75914	-6.81624	-9.36707	20.5317
8.7985	-7.9346	-11.0344	21.3032
8.82675	-8.84643	-12.1685	22.413
8.85849	-9.90244	-13.1674	24.2264
8.88163	-10.6252	-13.5615	25.8656
8.90703	-11.2908	-13.5358	27.8359
8.93244	-11.7372	-12.9561	29.7784
8.95784	-11.8896	-11.8442	31.4439
8.97826	-11.7707	-10.6543	32.4293
8.99941	-11.4228	-9.2724	33.0315
9.02057	-10.8742	-7.87616	33.1868
9.04172	-10.173	-6.58888	32.9305
9.06287	-9.37836	-5.49692	32.3362
9.08403	-8.55018	-4.64326	31.4938
9.10725	-7.665	-3.98633	30.3858
9.13241	-6.79366	-3.57418	29.0738
9.1598	-5.99699	-3.41659	27.6105
9.18998	-5.33258	-3.5113	26.039
9.22637	-4.83331	-3.90028	24.2762
9.25548	-4.65843	-4.38101	23.0103
9.28789	-4.67907	-5.07523	21.7866
9.3203	-4.91079	-5.93973	20.7994
9.35271	-5.34396	-6.98637	20.1034
9.38511	-5.97449	-8.22157	19.7731
9.42169	-6.91736	-9.81623	19.9616
9.46074	-8.16615	-11.6263	20.9946
9.48729	-9.11532	-12.769	22.2684
9.518	-10.2309	-13.7671	24.3224
9.53995	-10.969	-14.1112	26.1005
9.56426	-11.6445	-13.9979	28.2212
9.58856	-12.0843	-13.297	30.2812
9.61287	-12.2142	-12.0438	32.0219
9.63224	-12.0694	-10.7492	33.0289
9.65237	-11.6896	-9.26149	33.6363
9.6725	-11.1054	-7.77011	33.7815
9.69263	-10.3655	-6.39972	33.505
9.71276	-9.52921	-5.23633	32.8851
9.73359	-8.62626	-4.2946	31.981
9.75595	-7.67955	-3.58317	30.8225
9.78025	-6.7389	-3.1247	29.4523
9.80669	-5.86982	-2.92757	27.9289
9.83563	-5.13259	-2.981	26.3024
9.86972	-4.55415	-3.3001	24.5061
9.89829	-4.29539	-3.72708	23.1332
9.92982	-4.22604	-4.34332	21.7843
9.96135	-4.36371	-5.11323	20.6387
9.99288	-4.69611	-6.05346	19.7366
10.0244	-5.21965	-7.18484	19.1352
10.0586	-6.00586	-8.64004	18.9171
10.0963	-7.13595	-10.4834	19.3629
10.134	-8.51113	-12.4114	20.7351
10.159	-9.50879	-13.5582	22.2339
10.1852	-10.5574	-14.4407	24.3053
10.2081	-11.3933	-14.7673	26.4361
10.2309	-12.0688	-14.5447	28.7027
10.2537	-12.4964	-13.7114	30.872
10.2766	-12.605	-12.3158	32.6846
10.295	-12.4349	-10.8869	33.738
10.3141	-12.0219	-9.27068	34.3614
10.3332	-11.3984	-7.66082	34.5019
10.3523	-10.6138	-6.18521	34.2059
10.3714	-9.72807	-4.93095	33.5573
10.3913	-8.76356	-3.90438	32.612
10.4126	-7.74575	-3.11929	31.4038
10.4359	-6.72357	-2.59739	29.9763
10.4612	-5.76591	-2.3455	28.3924
10.4887	-4.939	-2.34476	26.7139
10.52	-4.27065	-2.58028	24.9111
10.546	-3.9207	-2.91099	23.5209
10.5757	-3.72573	-3.40505	22.0754
10.6053	-3.72343	-4.01866	20.79
10.6349	-3.89638	-4.76413	19.6852
10.6646	-4.23648	-5.66508	18.792
10.6942	-4.74442	-6.74893	18.1566
10.7286	-5.55515	-8.26658	17.8336
10.7673	-6.76274	-10.2941	18.1866
10.7987	-7.96809	-12.0988	19.2137
10.832	-9.41947	-13.9344	21.2052
10.8554	-10.4795	-14.9527	23.1975
10.8779	-11.4477	-15.5118	25.5096
10.9004	-12.2749	-15.4855	28.0598
10.9229	-12.8582	-14.7606	30.6
10.9454	-13.1041	-13.3438	32.8242
10.9631	-13.0213	-11.8411	34.1625
10.9816	-12.6691	-10.057	35.0614
11.0001	-12.0686	-8.22199	35.4158
11.0185	-11.2672	-6.4943	35.26
11.037	-10.3278	-4.99045	34.68
11.0555	-9.31767	-3.77352	33.7854
11.0751	-8.23441	-2.80841	32.609
11.0965	-7.11477	-2.11289	31.1894
11.1199	-6.02177	-1.69963	29.5839
11.1451	-5.03652	-1.5548	27.8752
11.1728	-4.2019	-1.63835	26.087
11.2042	-3.54738	-1.92743	24.1928
11.2283	-3.23423	-2.24176	22.8506
11.2543	-3.05467	-2.65241	21.5118
11.2803	-3.01891	-3.13652	20.2903
11.3064	-3.11197	-3.70493	19.1933
11.3324	-3.32578	-4.3765	18.2332
11.3605	-3.69149	-5.24645	17.3722
11.3918	-4.27157	-6.43149	16.6771
11.4291	-5.2256	-8.19625	16.3283
11.461	-6.2938	-10.0271	16.6012
11.4953	-7.71315	-12.2535	17.7104
11.5261	-9.20355	-14.2842	19.646
11.5507	-10.4786	-15.6718	21.9281
11.5734	-11.6279	-16.5007	24.5695
11.596	-12.645	-16.6538	27.5777
11.6146	-13.2868	-16.143	30.1079
11.6339	-13.6915	-14.9584	32.5711
11.6533	-13.7609	-13.1856	34.594
11.6697	-13.534	-11.356	35.8109
11.6862	-13.0516	-9.39166	36.4966
11.7026	-12.3446	-7.45256	36.6519
11.719	-11.4618	-5.67402	36.3349
11.7355	-10.4621	-4.14769	35.6395
11.7528	-9.34551	-2.85683	34.6121
11.7715	-8.14809	-1.83852	33.3037
11.7918	-6.91022	-1.11081	31.7589
11.8141	-5.70115	-0.680792	30.0444
11.8379	-4.61545	-0.522603	28.2648
11.8638	-3.68529	-0.575604	26.4354
11.8865	-3.06906	-0.736699	24.9296
11.9107	-2.59411	-0.975326	23.4299
11.9349	-2.27742	-1.25663	22.0308
11.959	-2.09277	-1.57043	20.7278
11.9832	-2.01881	-1.91824	19.5178
12.0074	-2.04	-2.30941	18.3997
12.0315	-2.1468	-2.75877	17.3752
12.0566	-2.34426	-3.30741	16.4155
12.0842	-2.66575	-4.03781	15.4945
12.1165	-3.19369	-5.11061	14.6303
12.1565	-4.12147	-6.87188	13.9776
12.1898	-5.17607	-8.78247	13.9474
12.2194	-6.3682	-10.8422	14.4997
12.2501	-7.88367	-13.2754	15.8965
12.2808	-9.65698	-15.7588	18.4151
12.3026	-11.0155	-17.2754	21.0108
12.3241	-12.3319	-18.2505	24.1867
12.343	-13.3808	-18.4429	27.3729
12.3619	-14.2117	-17.8253	30.6711
12.3809	-14.7147	-16.3331	33.7496
12.3972	-14.8164	-14.4109	35.9577
12.4136	-14.5778	-12.0717	37.5489
12.43	-14.0043	-9.54182	38.4238
12.4446	-13.2398	-7.31103	38.6012
12.4592	-12.2869	-5.25999	38.2736
12.4739	-11.2029	-3.48598	37.5431
12.4894	-9.97775	-1.96066	36.4571
12.5059	-8.65467	-0.73724	35.0837
12.5239	-7.26631	0.17124	33.4738
12.5438	-5.86907	0.760224	31.689
12.5656	-4.53285	1.05391	29.7931
12.589	-3.35584	1.10882	27.8899
12.6134	-2.39951	1.01425	26.0639
12.6348	-1.75517	0.876996	24.5775
12.6562	-1.26292	0.728865	23.1892
12.6776	-0.893286	0.590546	21.8884
12.699	-0.619635	0.471898	20.666
12.718	-0.438921	0.385872	19.6422
12.7369	-0.302699	0.317725	18.6707
12.7559	-0.200303	0.266073	17.7482
12.7749	-0.123198	0.22905	16.8718
12.7939	-0.0646572	0.204736	16.039
12.8138	-0.0174582	0.191005	15.2092
12.8337	0.0197378	0.187773	14.4225
12.855	0.0524743	0.194647	13.6268
12.8773	0.0825876	0.212504	12.8398
12.901	0.11311	0.243203	12.0551
12.9261	0.147129	0.289896	11.2748
12.9527	0.188415	0.357656	10.5026
12.9809	0.241693	0.45405	9.74603
13.0102	0.312765	0.589356	9.01785
13.0395	0.406142	0.771903	8.34719
13.0687	0.530226	1.01809	7.73181
13.098	0.696244	1.35059	7.17128
13.1273	0.919401	1.80053	6.66821
13.1566	1.22039	2.41039	6.23043
13.1829	1.57972	3.14078	5.907
13.2092	2.0513	4.10051	5.67348
13.2355	2.67021	5.35829	5.57201
13.2618	3.48102	6.99672	5.67583
13.2892	4.5897	9.20725	6.13785
13.3123	5.78764	11.5383	6.97822
13.3363	7.3236	14.4044	8.52085
13.3563	8.85455	17.075	10.5605
13.3771	10.6746	19.9191	13.6521
13.3979	12.664	22.4464	17.9364
13.4164	14.4588	23.9385	22.7778
13.4315	15.8242	24.2497	27.3142
13.4474	17.0148	23.3872	32.3101
13.4609	17.7135	21.5839	36.3698
13.4744	18.0344	18.845	39.8979
13.4879	17.9189	15.3744	42.5834
13.4992	17.4711	12.1328	44.0384
13.5106	16.7186	8.82553	44.7295
13.5219	15.6985	5.66017	44.7079
13.5332	14.4642	2.80033	44.087
13.5445	13.0774	0.34924	43.0139
13.5559	11.6012	-1.65087	41.6413
13.5676	10.0345	-3.26027	40.0441
13.5824	8.09781	-4.68177	37.9682
13.6027	5.64422	-5.77527	35.2683
13.6208	3.704	-6.19341	33.1039
13.639	2.04618	-6.29886	31.2207
13.6572	0.661797	-6.24591	29.5948
13.6775	-0.598176	-6.12355	28.0318
13.6968	-1.55448	-6.02191	26.756
13.7167	-2.35502	-5.97603	25.6025
13.7366	-3.01044	-6.01411	24.5925
13.7564	-3.56323	-6.14698	23.7098
13.7763	-4.04941	-6.37807	22.947
13.7973	-4.52154	-6.72636	22.2732
13.8191	-5.00139	-7.20167	21.7156
13.8422	-5.51825	-7.81769	21.3041
13.8667	-6.1023	-8.5871	21.0873
13.8929	-6.78502	-9.51601	21.141
13.9211	-7.59505	-10.5871	21.5763
13.9516	-8.53723	-11.7143	22.53
13.982	-9.50587	-12.6505	23.9986
14.0073	-10.2712	-13.1324	25.563
14.0335	-10.9499	-13.2102	27.3931
14.0597	-11.4287	-12.7704	29.2437
14.086	-11.6323	-11.8134	30.8765
14.1076	-11.5597	-10.7085	31.9004
14.1293	-11.2671	-9.43665	32.5348
14.151	-10.7778	-8.12779	32.7477
14.1727	-10.1354	-6.90175	32.5622
14.1943	-9.39548	-5.8469	32.0416
14.216	-8.61586	-5.01159	31.2682
14.2396	-7.78187	-4.36445	30.2343
14.2652	-6.95809	-3.95191	28.9953
14.293	-6.20214	-3.78803	27.5998
14.3236	-5.57202	-3.87731	26.0921
14.36	-5.11048	-4.26062	24.425
14.3888	-4.95706	-4.73499	23.2432
14.4227	-4.99984	-5.46597	22.0524
14.4566	-5.26858	-6.38245	21.1281
14.4905	-5.75243	-7.48924	20.5376
14.5244	-6.44365	-8.77844	20.3686
14.5624	-7.44688	-10.3782	20.8117
14.595	-8.46635	-11.7573	21.8352
14.6276	-9.5614	-12.9299	23.5066
14.6519	-10.3585	-13.5017	25.1402
14.6783	-11.1186	-13.6664	27.1699
14.7008	-11.6066	-13.3423	28.9564
14.7234	-11.8835	-12.5704	30.6107
14.7468	-11.9016	-11.357	32.0007
14.7672	-11.6802	-10.0672	32.8203
14.7876	-11.2514	-8.69111	33.2206
14.808	-10.6496	-7.35358	33.2057
14.8285	-9.92395	-6.15589	32.8249
14.8489	-9.13	-5.16252	32.154
14.8709	-8.25772	-4.34951	31.1999
14.8946	-7.36373	-3.76768	30.0116
14.9204	-6.50167	-3.43609	28.6342
14.9485	-5.73559	-3.3596	27.1243
14.9799	-5.1156	-3.5366	25.5047
15.0148	-4.7132	-3.97401	23.8469
15.0455	-4.59154	-4.52901	22.551
15.0762	-4.66958	-5.2332	21.4408
15.1069	-4.93462	-6.09302	20.5538
15.1377	-5.38	-7.12003	19.9398
15.1715	-6.07739	-8.45167	19.6602
15.2085	-7.07677	-10.1051	19.9632
15.2466	-8.34158	-11.8947	21.1193
15.2727	-9.2933	-13.0018	22.4733
15.3028	-10.3945	-13.9269	24.5945
15.3244	-11.1152	-14.2049	26.405
15.3483	-11.7603	-14.0107	28.5282
15.3722	-12.163	-13.2355	30.5584
15.3961	-12.2548	-11.9283	32.2445
15.4153	-12.0811	-10.6011	33.2051
15.4351	-11.6756	-9.10078	33.7596
15.455	-11.072	-7.61241	33.8573
15.4749	-10.3196	-6.25542	33.5435
15.4947	-9.47713	-5.1101	32.898
15.5155	-8.56109	-4.17678	31.9654
15.5379	-7.60392	-3.47755	30.7806
15.5623	-6.65667	-3.03392	29.3875
15.5888	-5.78617	-2.85231	27.8463
15.6178	-5.05108	-2.91994	26.2042
15.6519	-4.47984	-3.25119	24.3977
15.6808	-4.22688	-3.68931	23.0084
15.7119	-4.16617	-4.30215	21.6754
15.7429	-4.30601	-5.06369	20.5403
15.774	-4.63476	-5.99119	19.641
15.8051	-5.14935	-7.10607	19.0322
15.8392	-5.93162	-8.56059	18.7905
15.8769	-7.06038	-10.4142	19.2046
15.9146	-8.4405	-12.3709	20.5446
15.9398	-9.45863	-13.5623	22.0469
15.9663	-10.5347	-14.4942	24.1448
15.989	-11.3857	-14.8554	26.286
16.0117	-12.0812	-14.6686	28.5778
16.0344	-12.5327	-13.865	30.7886
16.0571	-12.6666	-12.4852	32.6561
16.0756	-12.5141	-11.0468	33.7632
16.094	-12.13	-9.46082	34.4214
16.1125	-11.5407	-7.8666	34.6161
16.131	-10.7904	-6.38683	34.3853
16.1494	-9.93374	-5.10874	33.8038
16.169	-8.97467	-4.02634	32.9067
16.1899	-7.954	-3.1826	31.7387
16.2126	-6.9166	-2.6002	30.3409
16.2374	-5.92826	-2.28971	28.7726
16.2642	-5.0604	-2.23614	27.1032
16.2945	-4.34226	-2.41849	25.3125
16.3211	-3.92848	-2.72411	23.8518
16.351	-3.67787	-3.19175	22.3431
16.381	-3.62919	-3.77842	20.9932
16.4109	-3.7619	-4.49359	19.8205
16.4408	-4.06526	-5.36048	18.8529
16.4707	-4.53832	-6.40852	18.133
16.5041	-5.27357	-7.82171	17.7019
16.5421	-6.39828	-9.76329	17.8495
16.5741	-7.58228	-11.6045	18.6833
16.6075	-9.0163	-13.5344	20.4368
16.6321	-10.1434	-14.7448	22.3738
16.6558	-11.2063	-15.5147	24.7264
16.6794	-12.1446	-15.6782	27.4142
16.6991	-12.7419	-15.233	29.7108
16.7195	-13.1101	-14.1791	31.9303
16.7399	-13.1632	-12.5941	33.7469
16.7574	-12.9368	-10.9346	34.843
16.775	-12.4677	-9.15476	35.4409
16.7925	-11.7881	-7.40465	35.5426
16.8101	-10.9477	-5.80955	35.2036
16.8276	-10.0047	-4.45269	34.5128
16.8463	-8.9552	-3.31284	33.5039
16.8663	-7.84077	-2.43154	32.2245
16.8883	-6.70799	-1.82815	30.7191
16.9122	-5.62983	-1.50784	29.0566
16.9379	-4.68363	-1.44302	27.3178
16.9663	-3.89745	-1.59125	25.4991
16.9897	-3.44034	-1.82459	24.098
17.0166	-3.10152	-2.17758	22.5999
17.0434	-2.93505	-2.6054	21.223
17.0703	-2.91781	-3.10938	19.9712
17.0972	-3.03412	-3.70357	18.852
17.124	-3.2764	-4.41058	17.8794
17.1524	-3.66958	-5.31111	17.0362
17.1846	-4.29757	-6.56869	16.3626
17.2243	-5.36971	-8.52656	16.0904
17.255	-6.45436	-10.3663	16.4719
17.2883	-7.89391	-12.6002	17.7037
17.3182	-9.38603	-14.601	19.7381
17.3427	-10.6803	-15.9675	22.1405
17.3647	-11.8122	-16.7288	24.8269
