0.077	10.4405	17.77	7.32878	
0.078	10.5144	17.9679	7.49624	
0.079	10.5896	18.1653	7.66666	
0.08	10.6659	18.3622	7.84008	
0.081	10.7435	18.5586	8.01656	
0.082	10.8222	18.7544	8.19611	
0.083	10.9021	18.9497	8.37878	
0.084	10.9832	19.1443	8.56462	
0.085	11.0653	19.3383	8.75365	
0.086	11.1486	19.5316	8.94591	
0.087	11.233	19.7241	9.14145	
0.088	11.3184	19.9158	9.34029	
0.089	11.4049	20.1066	9.54248	
0.09	11.4925	20.2966	9.74804	
0.091	11.581	20.4855	9.95702	
0.092	11.6705	20.6735	10.1694	
0.093	11.7611	20.8604	10.3853	
0.094	11.8525	21.0461	10.6047	
0.095	11.9449	21.2306	10.8277	
0.096	12.0382	21.4138	11.0542	
0.097	12.1324	21.5957	11.2843	
0.098	12.2275	21.7762	11.518	
0.099	12.3234	21.9552	11.7554	
0.1	12.4201	22.1327	11.9965	
0.101	12.5176	22.3085	12.2412	
0.102	12.6159	22.4826	12.4897	
0.103	12.715	22.6548	12.7419	
0.104	12.8147	22.8252	12.9979	
0.105	12.9152	22.9937	13.2576	
0.106	13.0163	23.16	13.5211	
0.107	13.118	23.3242	13.7884	
0.108	13.2204	23.4862	14.0595	
0.109	13.3233	23.6458	14.3344	
0.11	13.4268	23.803	14.6131	
0.111	13.5309	23.9577	14.8957	
0.112	13.6354	24.1097	15.182	
0.113	13.7403	24.259	15.4722	
0.114	13.8457	24.4054	15.7661	
0.115	13.9515	24.5489	16.0639	
0.116	14.0577	24.6893	16.3655	
0.117	14.1641	24.8266	16.6708	
0.118	14.2709	24.9606	16.9798	
0.119	14.3779	25.0912	17.2926	
0.12	14.4851	25.2183	17.6091	
0.121	14.5926	25.3417	17.9293	
0.122	14.7001	25.4614	18.2531	
0.123	14.8078	25.5773	18.5805	
0.124	14.9155	25.6892	18.9115	
0.125	15.0232	25.797	19.2459	
0.126	15.131	25.9006	19.5839	
0.127	15.2386	25.9999	19.9253	
0.128	15.3462	26.0947	20.27	
0.129	15.4536	26.1849	20.6181	
0.13	15.5608	26.2704	20.9693	
0.131	15.6677	26.3511	21.3238	
0.132	15.7744	26.4269	21.6813	
0.133	15.8808	26.4976	22.0418	
0.134	15.9868	26.5631	22.4053	
0.135	16.0923	26.6233	22.7716	
0.136	16.1974	26.6781	23.1407	
0.137	16.3019	26.7273	23.5124	
0.138	16.4058	26.7709	23.8867	
0.139	16.5092	26.8087	24.2634	
0.14	16.6118	26.8406	24.6424	
0.141	16.7137	26.8665	25.0237	
0.142	16.8149	26.8863	25.407	
0.143	16.9151	26.8999	25.7923	
0.144	17.0145	26.9072	26.1794	
0.145	17.113	26.908	26.5682	
0.146	17.2104	26.9023	26.9586	
0.147	17.3068	26.89	27.3504	
0.148	17.4021	26.871	27.7435	
0.149	17.4962	26.8452	28.1376	
0.15	17.589	26.8125	28.5327	
0.151	17.6806	26.7728	28.9286	
0.152	17.7708	26.7261	29.3251	
0.153	17.8597	26.6722	29.722	
0.154	17.9471	26.6112	30.1192	
0.155	18.033	26.5429	30.5165	
0.156	18.1173	26.4673	30.9137	
0.157	18.1999	26.3844	31.3106	
0.158	18.2809	26.294	31.707	
0.159	18.3602	26.1962	32.1028	
0.16	18.4376	26.091	32.4977	
0.161	18.5132	25.9782	32.8915	
0.162	18.5869	25.8579	33.2841	
0.163	18.6586	25.73	33.6752	
0.164	18.7283	25.5947	34.0646	
0.165	18.7959	25.4517	34.4521	
0.166	18.8614	25.3012	34.8376	
0.167	18.9247	25.1432	35.2207	
0.168	18.9858	24.9776	35.6013	
0.169	19.0445	24.8046	35.9792	
0.17	19.101	24.6241	36.3541	
0.171	19.155	24.4362	36.7259	
0.172	19.2066	24.241	37.0943	
0.173	19.2557	24.0384	37.4592	
0.174	19.3022	23.8286	37.8202	
0.175	19.3462	23.6117	38.1773	
0.176	19.3875	23.3876	38.5301	
0.177	19.4262	23.1566	38.8786	
0.178	19.4621	22.9187	39.2224	
0.179	19.4953	22.674	39.5614	
0.18	19.5257	22.4226	39.8954	
0.181	19.5532	22.1647	40.2242	
0.182	19.5779	21.9003	40.5476	
0.183	19.5996	21.6296	40.8654	
0.184	19.6185	21.3528	41.1775	
0.185	19.6343	21.0699	41.4836	
0.186	19.6472	20.7812	41.7836	
0.187	19.657	20.4868	42.0773	
0.188	19.6638	20.1868	42.3645	
0.189	19.6674	19.8815	42.6452	
0.19	19.668	19.5711	42.9191	
0.191	19.6655	19.2556	43.1861	
0.192	19.6598	18.9353	43.446	
0.193	19.651	18.6105	43.6988	
0.194	19.639	18.2812	43.9444	
0.195	19.6238	17.9477	44.1825	
0.196	19.6055	17.6102	44.4131	
0.197	19.5839	17.269	44.6361	
0.198	19.5592	16.9242	44.8514	
0.199	19.5312	16.576	45.0589	
0.2	19.5001	16.2247	45.2585	
0.201	19.4657	15.8706	45.4503	
0.202	19.4282	15.5137	45.634	
0.203	19.3874	15.1544	45.8097	
0.204	19.3435	14.7929	45.9773	
0.205	19.2964	14.4294	46.1367	
0.206	19.2462	14.0642	46.2881	
0.207	19.1928	13.6974	46.4312	
0.208	19.1363	13.3294	46.5662	
0.209	19.0767	12.9603	46.693	
0.21	19.014	12.5903	46.8117	
0.211	18.9482	12.2198	46.9222	
0.212	18.8794	11.8489	47.0245	
0.213	18.8076	11.4778	47.1188	
0.214	18.7328	11.1068	47.205	
0.215	18.6551	10.7362	47.2832	
0.216	18.5745	10.366	47.3534	
0.217	18.4909	9.99653	47.4157	
0.218	18.4046	9.62803	47.4702	
0.219	18.3154	9.26066	47.517	
0.22	18.2235	8.89465	47.556	
0.221	18.1289	8.53018	47.5875	
0.222	18.0315	8.16745	47.6116	
0.223	17.9316	7.80666	47.6282	
0.224	17.8291	7.44797	47.6376	
0.225	17.724	7.09158	47.6397	
0.226	17.6164	6.73766	47.6349	
0.227	17.5064	6.38637	47.6231	
0.228	17.394	6.03788	47.6046	
0.229	17.2793	5.69234	47.5793	
0.23	17.1623	5.34991	47.5476	
0.231	17.0431	5.01072	47.5094	
0.232	16.9217	4.67493	47.465	
0.233	16.7982	4.34265	47.4145	
0.234	16.6726	4.01403	47.3581	
0.235	16.545	3.68917	47.2959	
0.236	16.4155	3.36818	47.228	
0.237	16.2841	3.05119	47.1546	
0.238	16.1509	2.73828	47.0759	
0.239	16.0159	2.42956	46.992	
0.24	15.8792	2.12511	46.9032	
0.241	15.7408	1.825	46.8094	
0.242	15.6009	1.52933	46.711	
0.243	15.4594	1.23815	46.6081	
0.244	15.3165	0.951533	46.5008	
0.245	15.1721	0.669533	46.3893	
0.246	15.0264	0.392202	46.2737	
0.247	14.8794	0.119585	46.1543	
0.248	14.7312	-0.148277	46.0312	
0.249	14.5819	-0.411352	45.9045	
0.25	14.4314	-0.669609	45.7744	
0.251	14.2799	-0.923025	45.6411	
0.252	14.1274	-1.17158	45.5047	
0.253	13.9739	-1.41527	45.3654	
0.254	13.8196	-1.65407	45.2232	
0.255	13.6645	-1.888	45.0785	
0.256	13.5086	-2.11704	44.9313	
0.257	13.352	-2.3412	44.7817	
0.258	13.1947	-2.5605	44.63	
0.259	13.0369	-2.77494	44.4762	
0.26	12.8785	-2.98455	44.3205	
0.261	12.7196	-3.18935	44.163	
0.262	12.5603	-3.38935	44.0038	
0.263	12.4007	-3.5846	43.8432	
0.264	12.2407	-3.77513	43.6811	
0.265	12.0804	-3.96096	43.5178	
0.266	11.9198	-4.14214	43.3534	
0.267	11.7591	-4.31871	43.1879	
0.268	11.5983	-4.49071	43.0215	
0.269	11.4374	-4.65819	42.8543	
0.27	11.2764	-4.8212	42.6864	
0.271	11.1154	-4.97979	42.518	
0.272	10.9545	-5.13401	42.349	
0.273	10.7937	-5.28391	42.1797	
0.274	10.633	-5.42956	42.01	
0.275	10.4724	-5.57101	41.8402	
0.276	10.3121	-5.70832	41.6702	
0.277	10.152	-5.84155	41.5002	
0.278	9.99226	-5.97077	41.3303	
0.279	9.8328	-6.09603	41.1605	
0.28	9.6737	-6.2174	40.9909	
0.281	9.51499	-6.33496	40.8216	
0.282	9.35671	-6.44875	40.6527	
0.283	9.19889	-6.55886	40.4841	
0.284	9.04156	-6.66534	40.3161	
0.285	8.88476	-6.76826	40.1486	
0.286	8.72851	-6.8677	39.9817	
0.287	8.57285	-6.96371	39.8155	
0.288	8.41779	-7.05638	39.65	
0.289	8.26337	-7.14576	39.4853	
0.29	8.10962	-7.23192	39.3213	
0.291	7.95655	-7.31494	39.1583	
0.292	7.80419	-7.39488	38.9961	
0.293	7.65258	-7.47181	38.8349	
0.294	7.50171	-7.54579	38.6746	
0.295	7.35163	-7.61689	38.5154	
0.296	7.20235	-7.68519	38.3572	
0.297	7.05389	-7.75074	38.2001	
0.298	6.90626	-7.81361	38.0442	
0.299	6.7595	-7.87387	37.8893	
0.3	6.6136	-7.93158	37.7357	
0.301	6.4686	-7.9868	37.5832	
0.302	6.3245	-8.0396	37.4319	
0.303	6.18132	-8.09005	37.2818	
0.304	6.03908	-8.13819	37.133	
0.305	5.89778	-8.1841	36.9855	
0.306	5.75744	-8.22783	36.8393	
0.307	5.61808	-8.26945	36.6943	
0.308	5.4797	-8.309	36.5506	
0.309	5.34231	-8.34656	36.4083	
0.31	5.20592	-8.38217	36.2673	
0.311	5.07055	-8.41589	36.1276	
0.312	4.9362	-8.44778	35.9893	
0.313	4.80287	-8.47789	35.8523	
0.314	4.67058	-8.50627	35.7166	
0.315	4.53934	-8.53297	35.5823	
0.316	4.40914	-8.55805	35.4494	
0.317	4.27999	-8.58156	35.3178	
0.318	4.15191	-8.60355	35.1876	
0.319	4.02489	-8.62406	35.0587	
0.32	3.89893	-8.64314	34.9312	
0.321	3.77405	-8.66083	34.805	
0.322	3.65023	-8.67719	34.6802	
0.323	3.5275	-8.69226	34.5567	
0.324	3.40584	-8.70608	34.4345	
0.325	3.28526	-8.71869	34.3137	
0.326	3.16576	-8.73014	34.1942	
0.327	3.04734	-8.74047	34.0761	
0.328	2.93001	-8.74971	33.9592	
0.329	2.81375	-8.7579	33.8437	
0.33	2.69857	-8.76509	33.7294	
0.331	2.58448	-8.7713	33.6165	
0.332	2.47146	-8.77659	33.5048	
0.333	2.35951	-8.78097	33.3944	
0.334	2.24865	-8.78449	33.2853	
0.335	2.13885	-8.78718	33.1774	
0.336	2.03012	-8.78908	33.0707	
0.337	1.92246	-8.79021	32.9653	
0.338	1.81587	-8.7906	32.8611	
0.339	1.71033	-8.79029	32.7581	
0.34	1.60586	-8.7893	32.6563	
0.341	1.50243	-8.78767	32.5557	
0.342	1.40005	-8.78543	32.4563	
0.343	1.29872	-8.78259	32.358	
0.344	1.19842	-8.77919	32.2609	
0.345	1.09916	-8.77525	32.1649	
0.346	1.00093	-8.7708	32.07	
0.347	0.903728	-8.76587	31.9763	
0.348	0.807541	-8.76047	31.8837	
0.349	0.712366	-8.75463	31.7921	
0.35	0.618199	-8.74837	31.7016	
0.351	0.525033	-8.74171	31.6122	
0.352	0.432862	-8.73468	31.5238	
0.353	0.34168	-8.7273	31.4365	
0.354	0.25148	-8.71958	31.3502	
0.355	0.162256	-8.71155	31.2649	
0.356	0.0740017	-8.70323	31.1806	
0.357	-0.0132906	-8.69462	31.0973	
0.358	-0.0996273	-8.68576	31.015	
0.359	-0.185016	-8.67666	30.9336	
0.36	-0.269463	-8.66733	30.8532	
0.361	-0.352975	-8.65779	30.7738	
0.362	-0.435561	-8.64806	30.6952	
0.363	-0.517228	-8.63815	30.6176	
0.364	-0.597982	-8.62808	30.5409	
0.365	-0.677832	-8.61786	30.465	
0.366	-0.756785	-8.60751	30.3901	
0.367	-0.834849	-8.59703	30.316	
0.368	-0.912032	-8.58645	30.2427	
0.369	-0.98834	-8.57577	30.1703	
0.37	-1.06378	-8.56501	30.0988	
0.371	-1.13837	-8.55418	30.028	
0.372	-1.2121	-8.54329	29.9581	
0.373	-1.28499	-8.53235	29.8889	
0.374	-1.35705	-8.52138	29.8206	
0.375	-1.42828	-8.51037	29.753	
0.376	-1.4987	-8.49935	29.6862	
0.377	-1.5683	-8.48832	29.6202	
0.378	-1.6371	-8.4773	29.5549	
0.379	-1.70511	-8.46628	29.4903	
0.38	-1.77233	-8.45528	29.4265	
0.381	-1.83877	-8.44432	29.3633	
0.382	-1.90444	-8.43338	29.3009	
0.383	-1.96935	-8.4225	29.2392	
0.384	-2.0335	-8.41166	29.1781	
0.385	-2.09691	-8.40088	29.1178	
0.386	-2.15959	-8.39017	29.0581	
0.387	-2.22153	-8.37954	28.999	
0.388	-2.28275	-8.36898	28.9406	
0.389	-2.34326	-8.35851	28.8829	
0.39	-2.40306	-8.34813	28.8258	
0.391	-2.46216	-8.33784	28.7693	
0.392	-2.52057	-8.32766	28.7134	
0.393	-2.5783	-8.31759	28.6581	
0.394	-2.63536	-8.30764	28.6034	
0.395	-2.69175	-8.2978	28.5493	
0.396	-2.74749	-8.28808	28.4958	
0.397	-2.80257	-8.2785	28.4429	
0.398	-2.85701	-8.26905	28.3905	
0.399	-2.91081	-8.25973	28.3387	
0.4	-2.96399	-8.25056	28.2875	
0.401	-3.01654	-8.24153	28.2368	
0.402	-3.06849	-8.23265	28.1866	
0.403	-3.11983	-8.22392	28.137	
0.404	-3.17057	-8.21534	28.0878	
0.405	-3.22073	-8.20693	28.0393	
0.406	-3.2703	-8.19868	27.9912	
0.407	-3.3193	-8.19059	27.9436	
0.408	-3.36773	-8.18267	27.8965	
0.409	-3.4156	-8.17493	27.8499	
0.41	-3.46292	-8.16735	27.8038	
0.411	-3.50969	-8.15995	27.7582	
0.412	-3.55593	-8.15273	27.713	
0.413	-3.60163	-8.14569	27.6684	
0.414	-3.64681	-8.13883	27.6242	
0.415	-3.69147	-8.13215	27.5804	
0.416	-3.73562	-8.12566	27.5371	
0.417	-3.77927	-8.11936	27.4942	
0.418	-3.82243	-8.11324	27.4518	
0.419	-3.86509	-8.10732	27.4099	
0.42	-3.90728	-8.10159	27.3683	
0.421	-3.94898	-8.09606	27.3272	
0.422	-3.99022	-8.09071	27.2865	
0.423	-4.03099	-8.08557	27.2462	
0.424	-4.07131	-8.08062	27.2064	
0.425	-4.11118	-8.07587	27.1669	
0.426	-4.15061	-8.07132	27.1279	
0.427	-4.1896	-8.06697	27.0893	
0.428	-4.22816	-8.06282	27.051	
0.429	-4.26629	-8.05887	27.0132	
0.43	-4.30401	-8.05512	26.9757	
0.431	-4.34132	-8.05157	26.9386	
0.432	-4.37822	-8.04823	26.9019	
0.433	-4.41472	-8.04509	26.8656	
0.434	-4.45083	-8.04216	26.8297	
0.435	-4.48655	-8.03943	26.7941	
0.436	-4.52189	-8.0369	26.7589	
0.437	-4.55685	-8.03458	26.7241	
0.438	-4.59144	-8.03246	26.6896	
0.439	-4.62567	-8.03054	26.6555	
0.44	-4.65954	-8.02884	26.6217	
0.441	-4.69306	-8.02733	26.5883	
0.442	-4.72623	-8.02603	26.5553	
0.443	-4.75906	-8.02494	26.5226	
0.444	-4.79155	-8.02404	26.4902	
0.445	-4.82371	-8.02336	26.4582	
0.446	-4.85554	-8.02287	26.4265	
0.447	-4.88706	-8.02259	26.3952	
0.448	-4.91826	-8.02251	26.3641	
0.449	-4.94915	-8.02264	26.3335	
0.45	-4.97973	-8.02296	26.3031	
0.451	-5.01001	-8.02349	26.2731	
0.452	-5.04	-8.02422	26.2434	
0.453	-5.0697	-8.02515	26.214	
0.454	-5.09911	-8.02628	26.1849	
0.455	-5.12824	-8.02761	26.1562	
0.456	-5.1571	-8.02913	26.1278	
0.457	-5.18569	-8.03086	26.0997	
0.458	-5.214	-8.03278	26.0719	
0.459	-5.24206	-8.0349	26.0444	
0.46	-5.26986	-8.03721	26.0172	
0.461	-5.29741	-8.03972	25.9903	
0.462	-5.32471	-8.04242	25.9638	
0.463	-5.35177	-8.04532	25.9375	
0.464	-5.37858	-8.04841	25.9115	
0.465	-5.40516	-8.05169	25.8859	
0.466	-5.43151	-8.05516	25.8605	
0.467	-5.45764	-8.05882	25.8355	
0.468	-5.48354	-8.06267	25.8107	
0.469	-5.50922	-8.0667	25.7862	
0.47	-5.53469	-8.07093	25.7621	
0.471	-5.55995	-8.07534	25.7382	
0.472	-5.585	-8.07993	25.7146	
0.473	-5.60985	-8.0847	25.6913	
0.474	-5.6345	-8.08966	25.6683	
0.475	-5.65895	-8.0948	25.6456	
0.476	-5.68322	-8.10012	25.6231	
0.477	-5.70729	-8.10562	25.601	
0.478	-5.73118	-8.11129	25.5791	
0.479	-5.7549	-8.11714	25.5575	
0.48	-5.77843	-8.12317	25.5362	
0.481	-5.80179	-8.12937	25.5152	
0.482	-5.82498	-8.13574	25.4945	
0.483	-5.84801	-8.14229	25.474	
0.484	-5.87087	-8.149	25.4538	
0.485	-5.89357	-8.15588	25.4339	
0.486	-5.91612	-8.16294	25.4143	
0.487	-5.93851	-8.17015	25.395	
0.488	-5.96075	-8.17753	25.3759	
0.489	-5.98285	-8.18508	25.3571	
0.49	-6.0048	-8.19279	25.3386	
0.491	-6.02661	-8.20066	25.3204	
0.492	-6.04828	-8.20868	25.3024	
0.493	-6.06982	-8.21687	25.2847	
0.494	-6.09122	-8.22521	25.2673	
0.495	-6.1125	-8.23371	25.2502	
0.496	-6.13365	-8.24236	25.2333	
0.497	-6.15467	-8.25116	25.2167	
0.498	-6.17558	-8.26012	25.2004	
0.499	-6.19636	-8.26922	25.1843	
0.5	-6.21703	-8.27847	25.1685	
0.501	-6.23759	-8.28787	25.153	
0.502	-6.25804	-8.29741	25.1378	
0.503	-6.27838	-8.3071	25.1228	
0.504	-6.29862	-8.31693	25.1081	
0.505	-6.31875	-8.32689	25.0937	
0.506	-6.33878	-8.337	25.0795	
0.507	-6.35871	-8.34724	25.0656	
0.508	-6.37855	-8.35762	25.052	
0.509	-6.3983	-8.36814	25.0386	
0.51	-6.41795	-8.37878	25.0255	
0.511	-6.43751	-8.38956	25.0127	
0.512	-6.45699	-8.40046	25.0001	
0.513	-6.47638	-8.4115	24.9879	
0.514	-6.49569	-8.42266	24.9758	
0.515	-6.51492	-8.43394	24.9641	
0.516	-6.53407	-8.44535	24.9526	
0.517	-6.55315	-8.45687	24.9414	
0.518	-6.57215	-8.46852	24.9304	
0.519	-6.59108	-8.48028	24.9197	
0.52	-6.60993	-8.49216	24.9093	
0.521	-6.62872	-8.50416	24.8991	
0.522	-6.64744	-8.51626	24.8892	
0.523	-6.6661	-8.52848	24.8796	
0.524	-6.68469	-8.54081	24.8702	
0.525	-6.70322	-8.55324	24.8611	
0.526	-6.72169	-8.56578	24.8523	
0.527	-6.7401	-8.57842	24.8438	
0.528	-6.75846	-8.59117	24.8355	
0.529	-6.77676	-8.60402	24.8274	
0.53	-6.79501	-8.61696	24.8197	
0.531	-6.8132	-8.63	24.8122	
0.532	-6.83134	-8.64314	24.8049	
0.533	-6.84944	-8.65637	24.798	
0.534	-6.86748	-8.66969	24.7912	
0.535	-6.88548	-8.6831	24.7848	
0.536	-6.90343	-8.6966	24.7786	
0.537	-6.92134	-8.71018	24.7727	
0.538	-6.93921	-8.72385	24.7671	
0.539	-6.95704	-8.7376	24.7617	
0.54	-6.97482	-8.75144	24.7566	
0.541	-6.99257	-8.76535	24.7518	
0.542	-7.01028	-8.77933	24.7472	
0.543	-7.02795	-8.79339	24.7429	
0.544	-7.04559	-8.80753	24.7388	
0.545	-7.06319	-8.82173	24.735	
0.546	-7.08076	-8.836	24.7315	
0.547	-7.0983	-8.85034	24.7283	
0.548	-7.1158	-8.86475	24.7253	
0.549	-7.13327	-8.87922	24.7226	
0.55	-7.15072	-8.89375	24.7201	
0.551	-7.16814	-8.90834	24.7179	
0.552	-7.18552	-8.92298	24.716	
0.553	-7.20289	-8.93769	24.7143	
0.554	-7.22022	-8.95244	24.7129	
0.555	-7.23753	-8.96725	24.7118	
0.556	-7.25481	-8.9821	24.7109	
0.557	-7.27208	-8.99701	24.7103	
0.558	-7.28931	-9.01195	24.71	
0.559	-7.30653	-9.02695	24.7099	
0.56	-7.32372	-9.04198	24.7101	
0.561	-7.34089	-9.05705	24.7106	
0.562	-7.35805	-9.07216	24.7113	
0.563	-7.37518	-9.0873	24.7123	
0.564	-7.39229	-9.10248	24.7135	
0.565	-7.40938	-9.11768	24.7151	
0.566	-7.42645	-9.13292	24.7168	
0.567	-7.44351	-9.14818	24.7189	
0.568	-7.46055	-9.16347	24.7212	
0.569	-7.47757	-9.17878	24.7238	
0.57	-7.49457	-9.19411	24.7266	
0.571	-7.51156	-9.20945	24.7297	
0.572	-7.52853	-9.22482	24.7331	
0.573	-7.54549	-9.24019	24.7367	
0.574	-7.56242	-9.25558	24.7406	
0.575	-7.57935	-9.27098	24.7447	
0.576	-7.59626	-9.28639	24.7491	
0.577	-7.61315	-9.3018	24.7538	
0.578	-7.63003	-9.31721	24.7588	
0.579	-7.64689	-9.33262	24.764	
0.58	-7.66374	-9.34803	24.7694	
0.581	-7.68058	-9.36344	24.7751	
0.582	-7.6974	-9.37884	24.7811	
0.583	-7.71421	-9.39424	24.7874	
0.584	-7.731	-9.40962	24.7939	
0.585	-7.74778	-9.42499	24.8006	
0.586	-7.76455	-9.44035	24.8076	
0.587	-7.7813	-9.45568	24.8149	
0.588	-7.79803	-9.471	24.8224	
0.589	-7.81476	-9.4863	24.8302	
0.59	-7.83147	-9.50157	24.8383	
0.591	-7.84816	-9.51682	24.8466	
0.592	-7.86484	-9.53203	24.8551	
0.593	-7.8815	-9.54722	24.864	
0.594	-7.89815	-9.56237	24.873	
0.595	-7.91479	-9.57749	24.8824	
0.596	-7.93141	-9.59257	24.8919	
0.597	-7.94801	-9.60761	24.9018	
0.598	-7.9646	-9.6226	24.9118	
0.599	-7.98117	-9.63755	24.9222	
0.6	-7.99773	-9.65245	24.9328	
0.601	-8.01426	-9.66731	24.9436	
0.602	-8.03079	-9.68211	24.9547	
0.603	-8.04729	-9.69685	24.966	
0.604	-8.06378	-9.71154	24.9776	
0.605	-8.08025	-9.72617	24.9894	
0.606	-8.0967	-9.74074	25.0015	
0.607	-8.11313	-9.75525	25.0138	
0.608	-8.12954	-9.76969	25.0264	
0.609	-8.14593	-9.78406	25.0392	
0.61	-8.1623	-9.79836	25.0522	
0.611	-8.17865	-9.81258	25.0655	
0.612	-8.19498	-9.82673	25.0791	
0.613	-8.21129	-9.8408	25.0928	
0.614	-8.22757	-9.85479	25.1068	
0.615	-8.24383	-9.8687	25.1211	
0.616	-8.26007	-9.88252	25.1356	
0.617	-8.27628	-9.89625	25.1503	
0.618	-8.29247	-9.90989	25.1653	
0.619	-8.30863	-9.92345	25.1804	
0.62	-8.32476	-9.9369	25.1959	
0.621	-8.34087	-9.95026	25.2115	
0.622	-8.35695	-9.96352	25.2274	
0.623	-8.373	-9.97667	25.2435	
0.624	-8.38902	-9.98972	25.2598	
0.625	-8.40501	-10.0027	25.2764	
0.626	-8.42098	-10.0155	25.2932	
0.627	-8.4369	-10.0282	25.3102	
0.628	-8.4528	-10.0408	25.3274	
0.629	-8.46866	-10.0533	25.3448	
0.63	-8.48449	-10.0657	25.3625	
0.631	-8.50029	-10.0779	25.3804	
0.632	-8.51605	-10.0901	25.3985	
0.633	-8.53177	-10.1021	25.4168	
0.634	-8.54745	-10.1139	25.4353	
0.635	-8.5631	-10.1257	25.454	
0.636	-8.5787	-10.1373	25.4729	
0.637	-8.59427	-10.1488	25.4921	
0.638	-8.60979	-10.1601	25.5114	
0.639	-8.62528	-10.1713	25.531	
0.64	-8.64071	-10.1824	25.5507	
0.641	-8.65611	-10.1933	25.5707	
0.642	-8.67146	-10.204	25.5908	
0.643	-8.68676	-10.2146	25.6111	
0.644	-8.70201	-10.2251	25.6317	
0.645	-8.71722	-10.2354	25.6524	
0.646	-8.73238	-10.2456	25.6733	
0.647	-8.74748	-10.2556	25.6944	
0.648	-8.76254	-10.2654	25.7157	
0.649	-8.77754	-10.2751	25.7372	
0.65	-8.79249	-10.2846	25.7588	
0.651	-8.80738	-10.2939	25.7806	
0.652	-8.82222	-10.3031	25.8026	
0.653	-8.837	-10.3121	25.8248	
0.654	-8.85172	-10.3209	25.8472	
0.655	-8.86638	-10.3295	25.8697	
0.656	-8.88098	-10.338	25.8924	
0.657	-8.89552	-10.3463	25.9152	
0.658	-8.91	-10.3544	25.9382	
0.659	-8.92441	-10.3623	25.9614	
0.66	-8.93875	-10.3701	25.9847	
0.661	-8.95303	-10.3776	26.0082	
0.662	-8.96725	-10.385	26.0318	
0.663	-8.98139	-10.3921	26.0556	
0.664	-8.99546	-10.3991	26.0795	
0.665	-9.00946	-10.4059	26.1036	
0.666	-9.02339	-10.4125	26.1278	
0.667	-9.03724	-10.4188	26.1522	
0.668	-9.05102	-10.425	26.1766	
